satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,age,genre,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_Aucun,frequence_deplacement_Frequent,frequence_deplacement_Occasionnel,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,departement_Commercial,departement_Consulting,departement_Ressources Humaines,satisfaction_globale,stagnation_carriere,pression_travail
4,2,1,4,2,4,3,0,0.13,0,1,2,4,4,2,2,35,0,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.6666666666666666,7
1,1,2,3,2,2,3,0,0.13,1,0,2,9,3,1,3,43,1,8,7,4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6,12
3,3,1,1,3,3,3,0,0.12,0,3,3,2,1,0,0,32,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,5
4,3,5,1,4,3,3,0,0.13,0,1,2,4,4,4,2,56,1,4,28,5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,7
2,3,1,4,1,3,3,0,0.13,0,1,5,6,1,0,8,29,1,1,10,10,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.7272727272727273,9
3,3,1,1,3,3,4,0,0.25,0,0,4,9,2,0,0,19,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.5,13
1,3,1,3,3,2,3,1,0.19,0,1,2,7,3,0,2,45,1,4,7,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,11
4,2,2,4,2,2,3,0,0.13,0,1,2,1,3,3,11,37,1,1,14,14,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.5333333333333333,4
1,2,1,3,1,2,3,0,0.12,0,0,2,3,3,1,2,20,0,1,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,0.6666666666666666,6
3,3,1,3,3,3,3,1,0.11,1,0,4,10,4,0,2,44,0,1,6,6,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.5714285714285714,14
4,3,5,3,2,3,3,0,0.18,0,1,6,7,2,4,7,53,1,3,26,7,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.875,10
2,1,1,4,1,2,3,1,0.18,0,1,2,15,1,1,3,29,1,0,6,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.6666666666666666,19
3,2,1,4,2,3,3,1,0.11,1,1,5,3,4,0,0,22,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7
3,3,4,1,1,3,4,0,0.23,0,0,2,2,3,15,9,46,1,8,28,26,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5555555555555556,6
4,1,1,3,4,3,3,0,0.13,0,0,3,17,3,0,0,44,0,2,6,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.0,20
2,3,1,3,4,3,3,0,0.13,0,1,2,2,3,1,4,33,0,1,5,5,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,5
1,2,1,1,1,1,3,0,0.17,1,1,2,5,2,0,0,41,0,6,5,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8
3,3,2,1,3,3,3,0,0.19,0,3,3,29,4,0,3,30,0,8,8,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.6,32
2,3,2,2,4,3,3,0,0.12,0,3,2,2,4,0,0,40,0,5,5,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.0,5
4,3,4,1,3,3,4,0,0.22,0,1,3,2,3,2,2,50,1,2,32,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.75,0.6666666666666666,6
4,2,1,1,3,3,3,0,0.12,0,3,2,19,4,3,3,28,0,1,6,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.7142857142857143,22
4,3,5,2,1,3,3,0,0.11,0,1,2,15,2,0,3,46,0,5,25,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.4,18
3,3,2,1,4,3,3,1,0.15,0,3,2,17,4,1,7,35,0,3,15,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.875,21
4,3,1,2,1,1,3,0,0.13,1,1,3,17,2,0,0,24,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20
2,3,2,3,1,2,3,0,0.12,0,1,3,25,3,0,1,33,1,1,10,10,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6363636363636364,28
3,1,1,3,3,3,3,0,0.14,0,1,4,6,4,1,7,36,0,1,7,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.875,9
3,3,2,3,1,2,3,0,0.13,0,3,4,7,4,8,9,30,0,1,10,10,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.6363636363636364,10
4,3,2,4,2,3,4,0,0.25,0,0,3,29,4,13,17,44,0,1,20,20,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.5238095238095238,33
3,4,1,4,4,3,3,0,0.17,0,0,2,21,3,2,2,20,0,1,2,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.3333333333333333,24
4,3,2,4,3,2,3,0,0.11,0,1,3,2,4,1,4,46,0,2,12,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.25,0.42857142857142855,5
4,4,2,1,1,4,3,0,0.16,0,1,3,2,5,0,3,42,0,7,10,4,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,0.6,5
2,4,2,4,2,3,3,1,0.18,0,1,3,7,4,1,9,60,0,0,12,11,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.5833333333333334,11
3,2,1,2,3,3,4,0,0.2,0,1,2,13,3,2,2,32,1,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.6666666666666666,17
4,3,2,3,4,3,3,1,0.14,0,0,2,2,2,0,7,32,1,4,10,8,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.7777777777777778,6
3,1,3,1,3,3,4,1,0.21,0,1,2,1,3,7,7,36,1,2,17,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.875,6
1,3,1,4,2,3,3,0,0.13,0,1,5,9,3,4,10,33,0,0,15,14,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.6666666666666666,12
2,2,2,2,2,4,3,0,0.12,0,1,2,10,3,1,3,40,1,7,7,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.16666666666666666,13
3,3,2,4,2,3,3,0,0.14,0,0,4,10,4,1,1,25,0,0,5,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6,13
4,3,1,2,1,3,4,1,0.21,0,1,2,1,3,5,7,30,0,0,12,11,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.75,6
1,3,3,1,3,3,3,1,0.17,0,0,6,26,5,0,0,42,1,3,20,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,30
3,2,3,4,2,2,3,1,0.11,0,1,6,8,2,4,12,35,1,4,16,13,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.14285714285714285,12
1,3,1,1,4,2,3,1,0.14,0,2,3,14,3,6,8,27,0,1,9,9,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7,18
4,3,3,3,1,1,3,0,0.17,0,1,2,1,4,1,4,54,1,7,33,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.25,0.6666666666666666,4
1,4,1,4,4,3,3,0,0.13,0,1,5,2,1,7,7,44,1,1,10,10,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.45454545454545453,5
1,2,1,2,2,4,4,1,0.25,1,0,2,10,3,0,0,19,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,15
1,3,1,4,1,3,3,0,0.15,0,3,5,1,3,1,2,29,1,1,3,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,4
4,3,4,4,1,3,3,0,0.14,0,0,2,3,3,0,9,54,0,3,36,10,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8181818181818182,6
3,3,2,1,4,2,3,1,0.12,0,0,2,11,2,0,1,31,0,1,6,6,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.7142857142857143,15
3,2,2,1,2,3,3,0,0.19,0,0,2,24,3,1,8,31,1,1,10,10,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.8181818181818182,27
3,2,2,4,4,3,3,0,0.17,0,0,2,3,3,0,5,59,1,5,13,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.14285714285714285,6
3,1,5,4,2,3,3,0,0.14,0,1,2,3,3,0,7,43,0,3,25,8,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.7777777777777778,6
1,2,5,3,3,4,3,0,0.13,0,1,2,4,2,0,0,49,0,2,23,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.75,0.0,7
3,3,1,2,3,2,3,0,0.12,0,0,2,3,3,0,7,36,0,1,12,11,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.8333333333333334,6
4,4,1,2,3,2,3,0,0.11,0,0,4,2,2,0,0,48,0,5,7,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.0,5
1,3,1,3,2,3,3,0,0.11,0,3,2,4,2,0,3,27,0,1,5,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,7
3,3,2,4,2,3,3,1,0.11,0,2,2,7,3,1,0,29,0,1,6,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11
4,2,5,4,3,4,3,0,0.12,0,0,3,1,3,0,0,48,0,6,25,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.75,0.0,4
4,2,4,4,2,2,3,0,0.14,0,2,2,1,3,1,7,29,1,3,9,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.875,4
3,4,1,3,4,2,3,0,0.17,0,0,5,20,3,0,0,34,1,0,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,23
2,3,5,2,3,3,3,0,0.11,0,1,5,5,3,3,10,44,0,7,26,22,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,0.391304347826087,8
4,4,3,3,4,3,3,1,0.14,0,2,3,10,5,0,8,33,0,0,10,9,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.8,14
2,4,1,4,4,3,3,1,0.12,0,0,2,25,3,0,1,19,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.0,29
4,3,1,3,4,3,4,0,0.22,0,1,2,1,2,0,1,23,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.0,5
3,1,1,4,4,3,3,1,0.14,1,0,4,24,1,1,0,25,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.0,28
3,3,1,4,2,2,4,1,0.2,0,0,2,4,2,2,2,26,0,1,8,8,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.5555555555555556,9
1,1,5,2,1,3,3,1,0.16,1,0,2,2,3,1,11,45,1,2,26,24,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.75,0.4,6
4,2,4,2,4,3,3,1,0.15,0,1,3,8,1,15,0,55,0,1,34,33,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.2647058823529412,12
1,2,1,3,3,1,4,0,0.2,1,0,2,10,2,2,2,21,1,1,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,14
4,2,5,2,3,3,3,0,0.14,0,1,2,4,2,0,8,46,1,2,26,11,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,7
3,3,2,1,4,3,3,1,0.12,0,0,3,2,3,0,2,34,1,0,4,3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.5,6
4,3,5,2,1,2,4,1,0.24,0,1,5,9,3,11,10,51,0,4,31,29,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.25,0.3333333333333333,14
4,3,3,4,4,2,3,0,0.12,0,0,6,18,4,5,4,59,0,6,25,9,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,0.7,21
3,3,2,2,3,4,3,0,0.13,0,2,2,19,3,5,10,34,1,4,15,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6666666666666666,22
4,3,1,3,3,2,3,1,0.11,0,0,2,1,4,0,2,28,0,0,5,4,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4,5
3,4,5,1,4,2,3,0,0.14,0,2,4,4,2,14,13,44,0,1,26,25,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.5,0.34615384615384615,7
3,2,2,2,4,4,3,0,0.11,0,2,5,11,3,1,8,34,0,4,14,10,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.25,0.8181818181818182,14
3,3,1,3,4,3,3,1,0.14,0,0,3,6,1,2,2,35,0,0,4,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.5,10
2,4,2,2,4,3,3,1,0.16,0,0,2,7,4,0,0,42,1,6,18,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.0,11
4,2,3,4,4,4,3,0,0.14,0,0,3,4,4,15,17,43,1,3,23,21,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.3181818181818182,7
3,3,2,2,4,3,3,1,0.11,0,0,2,2,4,5,12,36,1,9,18,16,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.8235294117647058,6
1,3,3,4,4,3,3,0,0.11,1,1,2,15,3,0,5,44,1,1,10,10,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6363636363636364,18
4,2,1,4,2,3,3,1,0.12,0,1,2,2,3,2,2,28,0,1,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.6666666666666666,6
2,2,1,3,2,2,3,0,0.14,0,0,6,6,2,7,7,51,1,0,8,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.0,9
3,3,2,3,3,3,3,1,0.18,0,0,3,9,2,1,7,30,1,7,10,8,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.4444444444444444,13
2,3,1,3,1,3,3,1,0.13,1,2,2,7,3,7,7,29,1,3,10,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.875,11
4,3,1,1,2,2,3,0,0.11,0,0,2,1,3,1,2,28,0,2,5,3,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,4
